,SCH_DEG,MAIN,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,CCBASIC,CCUGPROF,CCSIZSET,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,TUITFTE,INEXPFTE,POOLYRS,POOLYRS200,PCTFLOAN,CDR2,CDR3,COMP_ORIG_YR2_RT,WDRAW_ORIG_YR2_RT,COMP_ORIG_YR3_RT,WDRAW_ORIG_YR3_RT,COMP_ORIG_YR4_RT,WDRAW_ORIG_YR4_RT,COMP_ORIG_YR6_RT,WDRAW_ORIG_YR6_RT,COMP_ORIG_YR8_RT,WDRAW_ORIG_YR8_RT,RPY_1YR_RT,COMPL_RPY_1YR_RT,NONCOM_RPY_1YR_RT,RPY_3YR_RT,COMPL_RPY_3YR_RT,NONCOM_RPY_3YR_RT,RPY_5YR_RT,COMPL_RPY_5YR_RT,NONCOM_RPY_5YR_RT,RPY_7YR_RT,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,PAR_ED_PCT_PS,DEBT_MDN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN,FEMALE_DEBT_MDN,MALE_DEBT_MDN,DEBT_N,GRAD_DEBT_N,WDRAW_DEBT_N,FEMALE_DEBT_N,MALE_DEBT_N,FAMINC,MD_FAMINC,FAMINC_IND,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_HISPANIC,PCT_BA,PCT_GRAD_PROF,PCT_BORN_US,MEDIAN_HH_INC,POVERTY_RATE,UNEMP_RATE,ICLEVEL,UGDS_MEN,UGDS_WOMEN,OPENADMP,FTFTPCTPELL,FTFTPCTFLOAN,CNTOVER150_1YR
654,3.0,1,1,3,4,2,22.0,11.0,10.0,0.0,815.0,0.4613,0.3337,0.1509,0.0049,0.0049,0.0012,0.0086,0.0258,0.0086,0.0834,12614.0,3938.0,2.0,2.0,0.7644,0.104,0.139,0.21098265896,0.280346820809,0.377604166667,0.216145833333,0.489010989011,0.206043956044,0.394678492239,0.281596452328,0.475218658892,0.148688046647,0.2928257687,0.4350649351,0.176,0.3635077793,0.4904458599,0.262086514,0.4890625,0.6258503401,0.3728323699,0.5559265442,0.4957746479,0.1971830986,0.1309859155,0.5748792271,15000.0,24565.0,8303.0,18000.0,13000.0,830.0,414.0,416.0,398.0,432.0,40001.46338,29095.0,25600.557312,78.2399978637695,13.329999923706,1.36000001430511,12.5,11.4300003051757,5.75,87.8499984741211,52491.75,9.85000038146972,3.33999991416931,1,0.5252,0.4748,2.0,0.5981,0.8038,185.0
2692,3.0,1,1,3,4,2,21.0,14.0,11.0,0.0,2341.0,0.7719,0.0696,0.0568,0.032,0.0026,0.0004,0.035,0.0256,0.006,0.0205,25104.0,21032.0,2.0,2.0,0.2868,0.012,0.022,0.051282051282,0.02849002849,0.634969325153,0.09509202454,0.706703910615,0.083798882682,0.736666666667,0.053333333333,0.785923753666,0.035190615836,0.7696078431,0.8037974684,0.652173913,0.8255451713,0.8665297741,0.6967741935,0.8663194444,0.9,0.7831325301,0.9186295503,0.173290938,0.1112877583,0.1621621622,0.8762214984,19500.0,23731.0,8797.0,20500.0,17988.0,663.0,476.0,187.0,391.0,272.0,109524.87917,83896.0,40886.0,79.9700012207031,14.6999998092651,2.19000005722045,4.26999998092651,21.4200000762939,11.8900003433227,92.6999969482422,71867.28,6.28000020980835,2.72000002861022,1,0.3879,0.6121,2.0,0.0941,0.2593,272.0
283,1.0,1,2,2,2,1,2.0,1.0,4.0,0.0,10255.0,0.3128,0.0199,0.2323,0.2802,0.0013,0.0026,0.0544,0.0592,0.0373,0.5987,1644.0,4445.0,2.0,2.0,0.0077,0.133,0.093,0.013323464101,0.40858623242,0.050297816016,0.362673726009,0.115082201573,0.321658327377,0.208216619981,0.257703081232,0.112277019937,0.090241343127,0.3853211009,0.5468781949183574,0.3470241690231884,0.4137931034,0.5846318995346723,0.3894773273565057,0.4401544402,0.6295410109199638,0.4355592795536239,0.5800865801,0.681122449,0.1800291545,0.112244898,0.5744773519,4500.0,6500.0,4500.0,4500.0,4500.0,294.0,27.0,267.0,150.0,144.0,23692.240525,18620.5,15151.608553,63.6800003051757,2.15000009536743,19.9699993133544,19.5499992370605,26.7800006866455,16.0699996948242,69.5400009155273,90599.45,6.19000005722046,3.1800000667572,2,0.4924,0.5076,1.0,0.2934,0.0074,16.0
2952,3.0,1,1,3,4,1,17.0,13.0,16.0,0.0,10007.0,0.5794,0.1446,0.2051,0.0112,0.0045,0.0003,0.0408,0.006,0.0082,0.1147,8007.0,7623.0,2.0,2.0,0.4889,0.092,0.074,0.147792022792,0.163105413105,0.377868245744,0.150259067358,0.499426824608,0.143675964845,0.504984530767,0.141973186662,0.438579017264,0.130146082337,0.4649272074,0.6372785829,0.3122994652,0.5218332732,0.7031620553,0.3695219124,0.5800996796,0.7763268745,0.4364981504,0.6446854664,0.3526503165,0.1627768987,0.160403481,0.646484375,17500.0,23750.0,8250.0,18139.0,15611.0,5754.0,3343.0,2411.0,3783.0,1971.0,62127.701147,44426.5,23494.809235,73.4199981689453,15.0200004577636,2.44000005722045,15.0500001907348,15.3999996185302,7.17999982833862,90.2799987792968,60702.32,10.0100002288818,3.59999990463256,1,0.3597,0.6403,2.0,0.41,0.5227,2211.0
4969,3.0,0,15,0,0,2,9.87156148867314,4.38207928802589,4.636124595469256,0.0068770226537216,2910.6404060913706,0.4826577664974619,0.179776,0.1890225177664974,0.0370908223350253,0.012230233502538,0.0042128121827411,0.0351925279187817,0.0187380913705583,0.0404696243654822,0.2386510569105691,10733.086974110032,8112.435881877022,2.123244602808636,2.142507236695613,0.4664204753199269,0.087,0.06,0.171052631579,0.298245614035,0.27987804878,0.323170731707,0.380236305048,0.301288936627,0.322887742959,0.309004363348,0.237526539278,0.292197452229,0.2779528552,0.4945652174,0.2037569809,0.3550556303,0.5694174757,0.282889361,0.3798966853,0.5734406439,0.3567124608,0.4413187373,0.4293929712,0.1706070288,0.1619808307,0.6013937282,17250.0,26512.0,10484.0,18522.0,15250.0,4233.0,1714.0,2519.0,2616.0,1617.0,49985.838658,34920.5,31426.036219,72.5100021362304,21.3500003814697,1.40999996662139,4.67999982833862,11.6999998092651,6.17999982833862,94.7300033569336,56679.53,10.0200004577636,4.38999986648559,1,0.3388931776649747,0.660497847715736,1.3694438701674592,0.5584909911801763,0.5268016799664007,1758.0
2259,3.0,1,1,3,4,2,22.0,12.0,11.0,0.0,1021.0,0.8031,0.0793,0.0431,0.0039,0.0029,0.001,0.0441,0.0108,0.0118,0.0078,12521.0,9110.0,2.0,2.0,0.7732,0.053,0.067,0.037135278515,0.132625994695,0.446366782007,0.138408304498,0.46875,0.122395833333,0.458438287154,0.136020151134,0.4453125,0.119791666667,0.5674157303,0.654723127,0.5012345679,0.642287234,0.7524115756,0.5646258503,0.7070967742,0.8342541436,0.5956416465,0.7426900585,0.2229102167,0.1176470588,0.2012383901,0.6781609195,20500.0,27000.0,8250.0,22573.0,19500.0,717.0,373.0,344.0,316.0,401.0,73856.408669,67418.5,13868.24,90.8000030517578,5.94999980926513,0.85000002384185,2.66000008583068,12.6099996566772,6.36999988555908,96.6399993896484,61648.4,5.94000005722045,2.81999993324279,1,0.5132,0.4868,2.0,0.3474,0.8338,198.0
2026,3.0,1,1,3,4,1,15.0,15.0,17.0,0.0,17962.0,0.2967,0.0664,0.1369,0.2958,0.0007,0.0004,0.0282,0.1047,0.0702,0.0767,10321.0,18899.0,2.0,2.0,0.3554,0.042,0.02,0.232833957553,0.069912609238,0.589015735884,0.097500771367,0.691654021244,0.088922610015,0.706121174266,0.084946908182,0.653711373049,0.103536158012,0.663404337,0.7452249919,0.5442978322,0.7157913541,0.78639289,0.617130621,0.7705903146,0.8487290763,0.6669407895,0.7952274118,0.4201083277,0.1557210562,0.1142518619,0.6385911179,15000.0,18750.0,8750.0,15000.0,15417.0,6479.0,4206.0,2273.0,3391.0,3088.0,62120.342586,36504.5,22514.082999,68.6900024414062,13.0299997329711,8.27000045776367,15.119999885559,15.7299995422363,11.2399997711181,73.8899993896484,76205.23,9.02000045776367,3.55999994277954,1,0.4968,0.5032,2.0,0.3692,0.3832,3767.0
4896,1.0,0,4,1,1,3,-2.0,-2.0,-2.0,0.0,34.0,0.6471,0.2059,0.0588,0.0294,0.0588,0.0,0.0,0.0,0.0,0.0,5848.0,5210.0,4.0,4.0,0.5165,0.0913084990168232,0.053,0.394366197183,0.147887323944,0.411392405063,0.20253164557,0.612903225806,0.247311827957,0.666666666667,0.253801107928776,0.72,0.1,0.4361639962783167,0.5468781949183574,0.3470241690231884,0.3489932886,0.380952381,0.2727272727,0.3689839572,0.4436090226,0.1851851852,0.3602484472,0.6612903226,0.1,0.1225806452,0.448,7917.0,7917.0,3168.0,12280.061078456429,11445.868898543316,172.0,134.0,38.0,2021.227765726681,1007.708604483008,30891.429032,17840.5,19935.434555,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.0882,0.9118,1.0,0.5429,0.6857,55.0
3277,2.0,1,1,2,3,1,23.0,6.0,9.0,0.0,1230.0,0.0073,0.0016,0.0171,0.4285,0.0008,0.3618,0.0772,0.0585,0.0472,0.2276,3528.0,3598.0,2.0,2.0,0.0,0.0913084990168232,0.0869703326976054,0.122093023256,0.441860465116,0.167682926829,0.478658536585,0.201388888889,0.585648148148,0.179028132992,0.647058823529,0.134259259259,0.212962962963,0.4361639962783167,0.5468781949183574,0.3470241690231884,0.4754765902077628,0.5846318995346723,0.3894773273565057,0.5153843116427258,0.6295410109199638,0.4355592795536239,0.5626655941568187,0.7184170472,0.1704718417,0.1261318109006949,0.5017605634,11397.64935064935,15945.298883928572,6681.385057471264,12280.061078456429,11445.868898543316,2678.385120813904,1282.5475352112676,1496.1243397887324,2021.227765726681,1007.708604483008,21521.00761,18430.0,12983.491071,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,1,0.3472,0.6528,1.0,0.8403,0.0,44.0
4640,1.0,0,3,2,2,3,10.0,0.0,1.0,0.0,35.0,0.1714,0.4857,0.1143,0.1429,0.0,0.0,0.0286,0.0,0.0571,0.0,20621.0,25054.0,4.0,2.0,0.6418,0.085,0.046,0.658301158301,0.121621621622,0.757123473541,0.143826322931,0.763736263736,0.14010989011,0.783572359844,0.134289439374,0.776119402985,0.10447761194,0.4004796163,0.4829545455,0.204851752,0.4466248038,0.5222717149,0.2659574468,0.5123022847,0.5428571429,0.3626943005,0.5240793201,0.5690208668,0.1958266453,0.1340288925,0.5111542192,11221.0,15487.0,5582.0,10998.0,15188.0,992.0,748.0,244.0,847.0,145.0,33371.566613,24244.5,27677.106522,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,2,0.2857,0.7143,1.0,0.5584909911801763,0.5268016799664007,673.0
1445,3.0,1,1,3,3,2,22.0,13.0,8.0,0.0,122.0,0.5984,0.0492,0.041,0.0328,0.0,0.0,0.0656,0.0492,0.1639,0.2131,14685.0,18598.0,2.0,2.0,0.6,0.053,0.033,0.3425161502098497,0.2878495205826216,0.393442622951,0.262295081967,0.44,0.146666666667,0.529411764706,0.164705882353,0.5,0.1883543183037417,0.6354679803,0.7457627119,0.4823529412,0.6844660194,0.781512605,0.5517241379,0.6879432624,0.6295410109199638,0.4355592795536239,0.7784810127,0.2631578947,0.1473684211,0.1684210526,0.5600308676121174,19500.0,25000.0,10875.0,16186.0,20000.0,75.0,45.0,30.0,42.0,33.0,60466.947368,63801.0,20027.769231,89.870002746582,4.23999977111816,1.52999997138977,4.92000007629394,16.6299991607666,7.76999998092651,94.7699966430664,68721.86,4.82999992370605,2.78999996185302,1,0.3689,0.6311,2.0,0.6364,0.8182,42.0
981,3.0,1,2,3,4,2,18.0,11.0,11.0,0.0,915.0,0.5989,0.1137,0.1224,0.0109,0.0044,0.0186,0.0437,0.0557,0.0317,0.0514,14740.0,9067.0,2.0,2.0,0.7437,0.075,0.067,0.274509803922,0.174019607843,0.461368653422,0.165562913907,0.490683229814,0.198757763975,0.608173076923,0.137019230769,0.574712643678,0.098850574713,0.5029868578,0.5933333333,0.3979328165,0.5878995434,0.678111588,0.4853658537,0.6877880184,0.7801724138,0.5816831683,0.7299741602,0.3325272068,0.1487303507,0.1777509069,0.6241787122,14750.0,20905.0,9500.0,15039.0,13520.0,914.0,508.0,406.0,567.0,347.0,61309.752116,49130.0,48826.807087,83.4400024414062,8.22999954223632,2.35999989509582,7.03000020980835,13.6099996566772,6.67999982833862,93.7099990844726,56137.53,8.52000045776367,3.48000001907348,1,0.4437,0.5563,2.0,0.4611,0.8394,379.0
4994,2.0,0,2,0,0,1,9.87156148867314,4.38207928802589,4.636124595469256,0.0068770226537216,2910.6404060913706,0.4826577664974619,0.179776,0.1890225177664974,0.0370908223350253,0.012230233502538,0.0042128121827411,0.0351925279187817,0.0187380913705583,0.0404696243654822,0.2386510569105691,10733.086974110032,8112.435881877022,2.123244602808636,2.142507236695613,0.4664204753199269,0.094,0.087,0.090163934426,0.466393442623,0.22934232715,0.406408094435,0.288725939505,0.353803849679,0.241411327762,0.328690807799,0.071043165468,0.194244604317,0.6150978565,0.7142857143,0.6103515625,0.6532045654,0.7547169811,0.6482504604,0.6787878788,0.7843137255,0.673056443,0.7281292059,0.3699294533,0.167989418,0.2222222222,0.6744840525,3500.0,6086.0,3500.0,3500.0,3500.0,1317.0,294.0,1023.0,693.0,624.0,49563.473986,41939.0,16743.46875,91.0699996948242,0.79000002145767,1.22000002861022,6.76999998092651,14.2299995422363,6.75,94.4300003051757,58086.68,7.73999977111816,3.49000000953674,2,0.3388931776649747,0.660497847715736,1.3694438701674592,0.5584909911801763,0.5268016799664007,106.0
1153,3.0,1,1,3,3,2,21.0,10.0,11.0,0.0,1214.0,0.0033,0.8386,0.0272,0.0,0.0025,0.0016,0.0165,0.0033,0.1071,0.0511,9144.0,7446.0,2.0,2.0,0.8433,0.084,0.134,0.045951859956,0.199124726477,0.383480825959,0.185840707965,0.40350877193,0.208020050125,0.436018957346,0.142180094787,0.389492753623,0.096014492754,0.5931677019,0.7168949772,0.5294117647,0.5470668486,0.6909871245,0.48,0.5123626374,0.6223404255,0.4740740741,0.5151515152,0.5961783439,0.1617834395,0.1324840764,0.6471471471,26000.0,31250.0,12000.0,26000.0,25125.0,784.0,385.0,399.0,587.0,197.0,33256.477707,23449.0,15933.617021,37.9700012207031,51.8199996948242,3.19000005722045,9.60999965667724,13.3900003433227,7.44999980926513,90.6399993896484,51069.58,16.4400005340576,5.17999982833862,1,0.229,0.771,2.0,0.7444,0.8211,178.0
2754,3.0,1,1,3,4,2,17.0,15.0,14.0,0.0,6618.0,0.7922,0.0493,0.0691,0.0234,0.0026,0.0012,0.0409,0.0068,0.0145,0.0435,26127.0,10215.0,2.0,2.0,0.3926,0.014,0.025,0.147396293027,0.097087378641,0.582164328657,0.097194388778,0.689407540395,0.096947935368,0.707317073171,0.075984990619,0.689947089947,0.065608465608,0.7069271758,0.7746967071,0.5607476636,0.7599318956,0.8186397985,0.6374781086,0.8100067613,0.8585961343,0.7137096774,0.846383296,0.2207323363,0.0959257349,0.1181021145,0.8415417559,17765.0,20709.0,12000.0,18750.0,15750.0,2216.0,1053.0,1163.0,1442.0,774.0,110626.41826,87507.0,22290.302857,85.8199996948242,8.71000003814697,2.0,4.03000020980835,20.0100002288818,10.5900001525878,93.9300003051757,70368.62,6.17999982833862,2.75999999046325,1,0.3421,0.6579,2.0,0.1797,0.4054,1019.0
674,2.0,1,1,2,3,1,23.0,5.0,9.0,0.0,1562.0,0.0198,0.8662,0.0512,0.0122,0.0006,0.0,0.0269,0.016,0.007,0.5787,2012.0,3969.0,2.0,4.0,0.2885,0.145,0.096,0.058651026393,0.477028347996,0.110412926391,0.451526032316,0.127351664255,0.4500723589,0.135727328058,0.379793061473,0.13481126423,0.198322348712,0.1654003507,0.2427983539,0.1525885559,0.2229544206,0.3492647059,0.2007746934,0.2163910855,0.3422818792,0.2012882448,0.3275362319,0.7578703704,0.1402777778,0.0652777778,0.6051905025,5500.0,13220.0,5500.0,5750.0,5500.0,1245.0,209.0,1036.0,831.0,414.0,21715.586111,16404.0,14459.747486,29.3700008392334,64.0100021362304,2.25999999046325,5.40000009536743,13.5200004577636,6.55000019073486,91.3499984741211,53064.92,14.619999885559,5.94000005722045,1,0.3438,0.6562,1.0,0.8031,0.2332,84.0
468,3.0,1,1,3,4,1,17.0,13.0,16.0,0.0,7531.0,0.6267,0.0474,0.234,0.0227,0.0031,0.0024,0.0477,0.0085,0.0076,0.1103,10594.0,9142.0,2.0,2.0,0.4219,0.043,0.044,0.152431011827,0.158563293912,0.354280510018,0.167122040073,0.484649122807,0.15701754386,0.510105092967,0.137429264349,0.499429440852,0.106504374287,0.5712988193,0.674863388,0.4682971014,0.6216042781,0.7287234043,0.5217031831,0.7091940976,0.8212372138,0.6113945578,0.7706446457,0.3013568198,0.1568674125,0.166388955,0.64826868,13609.0,20500.0,6500.0,13888.0,13000.0,4877.0,2720.0,2157.0,3279.0,1598.0,67385.386337,51738.0,26190.425068,84.9499969482422,2.54999995231628,2.54999995231628,14.2600002288818,21.1299991607666,10.7399997711181,91.5999984741211,72445.43,5.5,2.77999997138977,1,0.327,0.673,2.0,0.343,0.5297,1970.0
3584,1.0,1,1,1,1,1,-2.0,-2.0,-2.0,0.0,75.0,0.9467,0.0133,0.0267,0.0,0.0,0.0,0.0133,0.0,0.0,0.0,8338.0,10136.0,2.0,2.0,0.0,0.0913084990168232,0.0869703326976054,0.3425161502098497,0.2878495205826216,0.4502883382338015,0.2819515119424101,0.4847121774627148,0.276829904139649,0.4958883120639391,0.253801107928776,0.123711340206,0.1883543183037417,0.4361639962783167,0.5468781949183574,0.3470241690231884,0.4754765902077628,0.5846318995346723,0.3894773273565057,0.5153843116427258,0.6295410109199638,0.4355592795536239,0.5626655941568187,0.6115107914,0.2014388489,0.1261318109006949,0.32,11397.64935064935,15945.298883928572,6681.385057471264,12280.061078456429,11445.868898543316,2678.385120813904,1282.5475352112676,1496.1243397887324,2021.227765726681,1007.708604483008,25559.05036,20117.0,20155.817073,97.6299972534179,0.99000000953674,0.20999999344348,0.6700000166893,6.92999982833862,3.51999998092651,98.7600021362304,47299.62,8.0600004196167,2.81999993324279,3,0.3333,0.6667,1.0,0.5658,0.0,87.0
2896,2.0,1,1,2,2,1,7.0,2.0,3.0,0.0,3429.0,0.4879,0.2316,0.2015,0.0082,0.0055,0.0003,0.0362,0.0257,0.0032,0.4121,2610.0,4321.0,2.0,2.0,0.1954,0.177,0.151,0.147018030513,0.512482662968,0.211079943899,0.394810659187,0.25136239782,0.41485013624,0.260968660969,0.376068376068,0.216748768473,0.237438423645,0.2814755413,0.4503703704,0.2188015393,0.322007722,0.492816092,0.2592397043,0.3442495127,0.561922366,0.2860671937,0.3781376518,0.6203508772,0.1652631579,0.1164912281,0.4611549647,9500.0,15750.0,8250.0,10500.0,7984.0,1879.0,539.0,1340.0,1233.0,646.0,30507.385965,21134.5,20027.72327,74.0800018310547,18.8899993896484,0.64999997615814,9.0,10.9499998092651,5.28999996185302,94.1699981689453,48139.01,11.8800001144409,3.99000000953674,2,0.3934,0.6066,1.0,0.526,0.1749,409.0
429,1.0,1,7,1,2,3,10.0,3.0,2.0,0.0,1668.0,0.2722,0.1151,0.3501,0.1169,0.0288,0.0264,0.0432,0.0048,0.0426,0.0,11715.0,5695.0,2.0,2.0,0.614,0.172,0.129,0.645538958417,0.206701655228,0.687414965986,0.175510204082,0.725173852573,0.141307371349,0.677623642943,0.146863691194,0.622627912563,0.161902474177,0.3280710409,0.395157385,0.1860584316,0.3887273902,0.4541557514,0.2508780733,0.3604021655,0.4164336751,0.2223497895,0.37922403,0.6681522748,0.1420612813,0.0967502321,0.4483994267,9500.0,10813.0,5868.0,9500.0,10232.0,4355.0,3163.0,1192.0,3908.0,447.0,28706.260353,18013.0,19315.537546,57.2000007629394,12.1099996566772,12.6999998092651,21.5300006866455,15.1300001144409,7.21000003814697,78.0899963378906,66236.49,10.539999961853,4.40000009536743,2,0.0941,0.9059,1.0,0.8543,0.904,2735.0
4725,1.0,0,13,1,1,3,-2.0,-2.0,-2.0,0.0,90.0,0.1111,0.6556,0.0333,0.0,0.0111,0.0222,0.0111,0.0,0.1556,0.4667,9995.0,9419.0,2.0,2.0,0.5897,0.0913084990168232,0.114,0.492753623188,0.363224637681,0.529245283019,0.277358490566,0.519968051118,0.269169329073,0.57349581112,0.211728865194,0.540803897686,0.191230207065,0.2641107561,0.3591269841,0.1540229885,0.2978723404,0.3861386139,0.1954022989,0.3827586207,0.4834254144,0.2155963303,0.4082568807,0.7286228623,0.1183618362,0.0688568857,0.4986087924,7917.0,11667.0,4750.0,7952.0,7667.0,1877.0,959.0,918.0,1795.0,82.0,24748.90189,15061.0,14395.008734,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.0889,0.9111,1.0,0.6552,0.7241,442.0
1555,2.0,1,1,2,2,1,4.0,3.0,2.0,0.0,1753.0,0.2898,0.6691,0.0217,0.0023,0.0011,0.0,0.0,0.0,0.016,0.1751,687.0,5433.0,2.0,2.0,0.0,0.0,0.0869703326976054,0.1275,0.18625,0.194082840237,0.261538461538,0.293849658314,0.331435079727,0.19591457753,0.323119777159,0.099056603774,0.103773584906,0.4361639962783167,0.5468781949183574,0.3470241690231884,0.4754765902077628,0.5846318995346723,0.3894773273565057,0.5153843116427258,0.6295410109199638,0.4355592795536239,0.5626655941568187,0.8007380074,0.1494464945,0.1261318109006949,0.5756676558,11397.64935064935,15945.298883928572,6681.385057471264,12280.061078456429,11445.868898543316,2678.385120813904,1282.5475352112676,1496.1243397887324,2021.227765726681,1007.708604483008,16520.00615,14179.5,8958.7512563,34.2200012207031,64.1900024414062,0.5,1.25999999046325,10.579999923706,5.19000005722045,98.8199996948242,34157.58,25.6599998474121,7.11999988555908,2,0.3463,0.6537,1.0,0.7878,0.0,151.0
1129,1.0,1,1,1,2,1,6.0,1.0,3.0,0.0,3179.0,0.8094,0.0815,0.0522,0.0053,0.0028,0.0003,0.0422,0.0009,0.0053,0.4501,1929.0,4186.0,2.0,2.0,0.1152,0.173,0.156,0.215454545455,0.534545454545,0.253996447602,0.548845470693,0.235250737463,0.562684365782,0.30106257379,0.487603305785,0.306555269923,0.289845758355,0.2963144963,0.478978979,0.2074506939,0.3395238095,0.5071225071,0.2553648069,0.4213750851,0.6189427313,0.3330049261,0.5829959514,0.6454668471,0.1619305368,0.1154713577,0.522808816,6250.0,9335.0,5295.0,6600.0,5500.0,1650.0,629.0,1021.0,1176.0,474.0,27093.028868,19678.0,18298.285971,90.75,7.03000020980835,0.40000000596046,1.33000004291534,8.81999969482422,5.96999979019165,98.4499969482422,44699.4,11.25,3.41000008583068,2,0.329,0.671,1.0,0.5805,0.1299,342.0
1210,2.0,1,1,2,2,1,8.0,2.0,2.0,0.0,532.0,0.8571,0.0226,0.032,0.0019,0.0207,0.0038,0.0207,0.0244,0.0169,0.3477,0.0,14023.0,2.0,2.0,0.2485,0.125,0.097,0.396551724138,0.426724137931,0.407239819005,0.393665158371,0.353174603175,0.40873015873,0.397590361446,0.379518072289,0.283464566929,0.301837270341,0.4090909091,0.5756097561,0.2956810631,0.4444444444,0.6009615385,0.337704918,0.4375,0.5756097561,0.3643410853,0.5375494071,0.5594713656,0.140969163,0.1519823789,0.5328467153,8250.0,10750.0,5500.0,7957.0,8250.0,369.0,166.0,203.0,199.0,170.0,36883.854626,24394.0,18651.058824,96.1500015258789,0.54000002145767,0.5,0.77999997138977,11.5900001525878,4.53000020980835,93.3099975585937,41541.38,9.43000030517578,3.83999991416931,2,0.438,0.562,1.0,0.697,0.3106,166.0
916,3.0,1,1,3,4,2,20.0,12.0,11.0,0.0,1763.0,0.7748,0.038,0.0408,0.0267,0.0006,0.0011,0.0318,0.0811,0.0051,0.0284,13771.0,11251.0,2.0,2.0,0.4492,0.044,0.029,0.075170842825,0.148063781321,0.513994910941,0.117048346056,0.627078384798,0.106888361045,0.676020408163,0.084183673469,0.66493955095,0.056994818653,0.7183908046,0.7819767442,0.595505618,0.7607305936,0.8149717514,0.661498708,0.8379942141,0.896713615,0.743718593,0.8360128617,0.2323491656,0.1335044929,0.1578947368,0.7254098361,19500.0,25183.0,8750.0,20725.0,18484.0,811.0,498.0,313.0,490.0,321.0,79599.978177,68453.0,23234.412698,90.5400009155273,5.32999992370605,1.25,3.22000002861023,13.5200004577636,7.63000011444091,96.0800018310547,61532.75,6.38999986648559,3.02999997138977,1,0.4107,0.5893,2.0,0.2584,0.5416,340.0
166,1.0,1,1,2,2,1,4.0,1.0,5.0,0.0,22433.0,0.408,0.0737,0.2558,0.1414,0.0055,0.0095,0.0623,0.0035,0.0404,0.7912,549.0,5107.0,2.0,2.0,0.0312,0.186,0.149,0.026067029504,0.459180750501,0.044987775061,0.479217603912,0.056366047745,0.494916003537,0.072805981897,0.491538764266,0.068560734944,0.244641034365,0.1853627357,0.375,0.1729656112,0.2558210784,0.4672897196,0.2409836066,0.2944462701,0.5752212389,0.2719204828,0.3671232877,0.7553850296,0.1491653204,0.0807754443,0.4858521971,9000.0,11500.0,8741.0,9354.0,8229.0,2491.0,163.0,2328.0,1583.0,908.0,18070.304658,13273.5,12625.997264,69.1299972534179,8.82999992370605,7.76000022888183,14.9799995422363,14.9200000762939,7.32000017166137,83.3000030517578,59196.72,11.4600000381469,4.40999984741211,2,0.4278,0.5722,1.0,0.4855,0.0303,585.0
3104,3.0,1,1,3,4,1,15.0,14.0,16.0,0.0,17076.0,0.5583,0.0683,0.0679,0.1602,0.0009,0.0008,0.0518,0.0412,0.0507,0.0451,22989.0,19793.0,2.0,2.0,0.2495,0.015,0.007,0.152258784161,0.035136642499,0.821283979179,0.035280508965,0.892282065519,0.034980566352,0.902469917669,0.024065864471,0.887182516243,0.02658003544,0.8243294295,0.8636977058,0.6179245283,0.8572477064,0.8901581722,0.6904231626,0.8852071006,0.9128131021,0.7603485839,0.9037711313,0.2266233766,0.1155844156,0.1392857143,0.8419979613,15711.0,18250.0,7500.0,15750.0,15500.0,3518.0,2987.0,531.0,1886.0,1632.0,100900.16851,75580.0,29351.230088,75.7300033569336,15.1499996185302,4.65999984741211,5.19999980926513,21.7999992370605,15.0600004196167,88.5400009155273,79524.13,5.63999986648559,2.52999997138977,1,0.4407,0.5593,2.0,0.1317,0.2652,2734.0
